CustomerID,Gender,SeniorCitizen,Partner,Dependents,Tenure,InternetService,MonthlyCharges,TotalCharges,Contract,PaymentMethod,Churn
1643,Male,0,No,No,47,No,60.38,2992.3,Month-to-month,Electronic check,Yes
1644,Female,1,Yes,No,16,Fiber optic,41.47,3656.77,One year,Mailed check,Yes
1645,Male,1,Yes,Yes,6,No,55.6,1432.79,Two year,Mailed check,Yes
1646,Male,1,Yes,Yes,12,DSL,48.41,5079.33,Month-to-month,Mailed check,Yes
1647,Male,1,No,Yes,65,DSL,37.61,2925.94,Two year,Mailed check,Yes
1648,Female,0,No,No,3,Fiber optic,94.33,6821.88,One year,Electronic check,No
1649,Male,0,No,No,9,Fiber optic,45.21,6057.29,Two year,Bank transfer,No
1650,Female,0,No,Yes,16,Fiber optic,65.42,4891.9,Two year,Mailed check,Yes
1651,Male,1,No,Yes,51,No,58.59,2926.33,Two year,Mailed check,Yes
1652,Female,0,Yes,No,5,No,118.21,1695.26,Month-to-month,Credit card,Yes
1653,Female,1,No,Yes,68,DSL,59.11,6213.69,Two year,Credit card,No
1654,Male,0,No,No,8,No,28,3901.54,Month-to-month,Electronic check,No
1655,Female,1,Yes,No,20,DSL,28.98,1813.51,One year,Electronic check,No
1656,Male,1,No,Yes,23,No,79.08,1577.49,One year,Electronic check,No
1657,Female,0,Yes,No,3,DSL,79.94,1339.9,Two year,Credit card,Yes
1658,Male,1,Yes,Yes,23,Fiber optic,61.88,6221.75,Month-to-month,Mailed check,No
1659,Male,1,Yes,No,58,No,63.18,1847.32,One year,Credit card,No
1660,Female,0,Yes,No,2,DSL,25.39,4222.61,Month-to-month,Bank transfer,Yes
1661,Male,1,Yes,Yes,67,No,71.65,3623.34,Month-to-month,Electronic check,Yes
1662,Male,1,No,No,39,Fiber optic,70.47,4645.29,Two year,Electronic check,Yes
1663,Female,1,Yes,Yes,47,DSL,34.95,7019.7,Two year,Electronic check,No
1664,Male,0,Yes,Yes,53,No,30.38,6944.62,Month-to-month,Bank transfer,Yes
1665,Male,0,No,No,34,No,32.36,3619.59,Month-to-month,Mailed check,No
1666,Female,1,No,Yes,55,Fiber optic,30.1,142.62,Two year,Mailed check,No
1667,Female,0,Yes,Yes,39,Fiber optic,80.97,3423.02,Month-to-month,Mailed check,No
1668,Male,1,No,Yes,67,DSL,39.65,4857.42,Two year,Electronic check,No
1669,Male,1,No,Yes,45,No,45.14,4470.96,Month-to-month,Mailed check,Yes
1670,Female,1,Yes,Yes,12,No,37.36,5217.66,Two year,Credit card,Yes
1671,Female,1,Yes,Yes,26,Fiber optic,115.78,1249.52,Month-to-month,Electronic check,No
1672,Male,1,No,No,5,Fiber optic,105.46,5179.35,Two year,Bank transfer,Yes
1673,Female,0,Yes,Yes,16,DSL,43.05,1477.56,Month-to-month,Bank transfer,No
1674,Male,1,Yes,No,35,No,52.76,6009.18,One year,Mailed check,No
1675,Male,0,No,No,1,No,40.99,2725.92,One year,Electronic check,Yes
1676,Male,0,Yes,Yes,51,DSL,69.19,5684.97,Month-to-month,Credit card,Yes
1677,Male,1,Yes,No,65,DSL,21.96,401.97,One year,Credit card,No
1678,Male,1,Yes,No,51,Fiber optic,87.14,3274.72,Month-to-month,Electronic check,Yes
1679,Female,0,Yes,Yes,42,Fiber optic,72.32,5646.18,Month-to-month,Mailed check,No
1680,Female,0,Yes,Yes,21,DSL,109.86,1830.43,One year,Bank transfer,Yes
1681,Female,0,No,Yes,54,DSL,36.44,6366.39,Month-to-month,Bank transfer,No
1682,Female,1,No,No,66,No,100.41,5053.62,Two year,Credit card,No
1683,Male,0,Yes,No,59,DSL,99.2,4708.74,Month-to-month,Credit card,Yes
1684,Male,1,No,Yes,57,DSL,32.72,2841.32,Month-to-month,Credit card,Yes
1685,Male,1,Yes,Yes,11,No,59.86,3869.96,One year,Bank transfer,No
1686,Male,1,Yes,No,68,DSL,37.02,4786.85,Two year,Credit card,Yes
1687,Female,0,Yes,No,38,Fiber optic,45.47,3790.25,Month-to-month,Bank transfer,Yes
1688,Male,1,Yes,No,12,Fiber optic,46.32,5592.54,Month-to-month,Bank transfer,No
1689,Male,1,Yes,No,40,No,75.62,3480.9,Month-to-month,Mailed check,No
1690,Female,1,No,Yes,56,DSL,61.14,1634.14,Month-to-month,Mailed check,Yes
1691,Female,1,No,No,52,Fiber optic,114.77,1727.19,Month-to-month,Mailed check,Yes
1692,Female,1,Yes,No,11,Fiber optic,32.64,66.31,Month-to-month,Credit card,No
1693,Female,0,No,No,12,Fiber optic,117.37,2421.64,Two year,Bank transfer,No
1694,Male,1,Yes,No,56,Fiber optic,43.06,5996.36,Two year,Credit card,No
1695,Male,1,No,Yes,39,DSL,97.29,6357.42,Month-to-month,Bank transfer,No
1696,Female,0,Yes,Yes,44,DSL,53.9,1635.69,Month-to-month,Mailed check,No
1697,Male,1,No,No,34,DSL,34.31,7673.17,One year,Mailed check,No
1698,Male,0,Yes,No,2,DSL,105.79,4029.17,Two year,Credit card,No
1699,Male,1,Yes,Yes,4,Fiber optic,50.89,7337.49,Two year,Bank transfer,No
1700,Female,0,No,Yes,10,No,85.89,5659.99,Month-to-month,Credit card,Yes
1701,Male,0,No,No,70,No,76.64,5785.02,Two year,Electronic check,Yes
1702,Female,1,Yes,No,55,Fiber optic,67.18,698.65,Two year,Credit card,Yes
1703,Male,1,No,Yes,9,Fiber optic,69.58,1775.53,One year,Mailed check,No
1704,Male,1,Yes,Yes,33,No,93.22,90.34,One year,Bank transfer,Yes
1705,Male,0,No,Yes,66,No,28.78,5734.7,Two year,Bank transfer,No
1706,Female,0,No,Yes,71,Fiber optic,86.82,2768.62,Two year,Credit card,Yes
1707,Male,0,Yes,Yes,30,Fiber optic,109.58,6297.49,Two year,Mailed check,No
1708,Female,1,No,Yes,70,DSL,25.78,2724.71,Month-to-month,Electronic check,No
1709,Female,0,No,No,65,DSL,34.07,6558.28,One year,Credit card,Yes
1710,Female,0,Yes,Yes,69,No,91.66,1062.97,Month-to-month,Bank transfer,No
1711,Male,1,No,Yes,40,Fiber optic,63.73,1403.52,One year,Mailed check,Yes
1712,Male,0,Yes,Yes,62,No,60.35,2740.19,One year,Bank transfer,Yes
1713,Male,0,Yes,Yes,31,DSL,33.7,3279.73,One year,Bank transfer,Yes
1714,Male,1,Yes,No,19,DSL,70.68,2802.65,Two year,Bank transfer,Yes
1715,Female,0,Yes,No,56,No,32.65,6113.9,One year,Bank transfer,Yes
1716,Female,1,Yes,Yes,49,DSL,67.66,793.67,Month-to-month,Electronic check,Yes
1717,Female,1,No,No,24,Fiber optic,96.36,2822.71,One year,Mailed check,Yes
1718,Male,1,Yes,No,11,No,45.83,6701.18,Month-to-month,Credit card,Yes
1719,Female,1,Yes,No,70,Fiber optic,68.08,553.04,One year,Mailed check,Yes
1720,Male,1,No,No,38,Fiber optic,119.2,7539.9,One year,Mailed check,No
1721,Female,0,No,No,16,DSL,88.67,7890.81,Two year,Mailed check,No
1722,Male,0,No,No,44,Fiber optic,104.14,726.77,Month-to-month,Credit card,Yes
1723,Male,1,Yes,Yes,10,No,61.48,2344.35,One year,Mailed check,No
1724,Female,1,Yes,Yes,69,Fiber optic,96.79,2991.76,One year,Credit card,No
1725,Female,0,Yes,Yes,22,Fiber optic,24.05,6215.6,Month-to-month,Credit card,Yes
1726,Female,1,No,Yes,69,Fiber optic,32.29,4775.5,One year,Electronic check,Yes
1727,Female,1,Yes,Yes,37,Fiber optic,40.31,5162.04,Two year,Bank transfer,No
1728,Male,1,No,No,1,Fiber optic,60.2,6064.93,Month-to-month,Credit card,Yes
1729,Female,0,Yes,Yes,71,DSL,104.57,961.47,Two year,Bank transfer,Yes
1730,Female,0,No,Yes,36,No,54.63,6669.01,Month-to-month,Mailed check,Yes
1731,Female,1,Yes,No,48,DSL,85.46,5650.85,Month-to-month,Bank transfer,No
1732,Male,1,Yes,No,51,No,90.93,4627.19,Month-to-month,Bank transfer,Yes
1733,Male,0,Yes,Yes,32,No,78.62,7120.09,One year,Bank transfer,No
1734,Female,0,No,No,21,No,55.72,5608.44,Month-to-month,Mailed check,Yes
1735,Male,1,No,No,4,No,77.71,1629.57,Month-to-month,Mailed check,Yes
1736,Female,1,Yes,No,17,No,54.23,3449.37,Month-to-month,Credit card,No
1737,Male,0,Yes,No,37,Fiber optic,28.39,3962.46,Two year,Credit card,Yes
1738,Male,0,Yes,Yes,36,DSL,119.28,460.64,Month-to-month,Electronic check,No
1739,Male,0,No,No,63,DSL,32.72,7638.01,One year,Mailed check,No
1740,Male,1,Yes,Yes,9,Fiber optic,27.23,1046.05,Month-to-month,Electronic check,Yes
1741,Female,0,Yes,Yes,41,No,107.85,5585.74,Month-to-month,Mailed check,Yes
1742,Female,1,Yes,No,47,DSL,50.18,4059.72,Two year,Bank transfer,No
1743,Female,0,Yes,No,43,Fiber optic,85.03,224.55,One year,Electronic check,No
1744,Male,0,No,No,15,Fiber optic,52.9,7399.48,One year,Electronic check,Yes
1745,Female,0,No,Yes,53,DSL,59.15,6817.66,One year,Electronic check,Yes
1746,Female,0,Yes,No,34,DSL,46.21,4203.58,Month-to-month,Mailed check,Yes
1747,Female,1,Yes,No,27,No,54.3,1846.96,Month-to-month,Credit card,Yes
1748,Male,1,No,No,1,No,61.07,990.55,One year,Electronic check,Yes
1749,Male,0,No,No,12,DSL,92.04,2919.87,One year,Credit card,No
1750,Male,1,Yes,No,40,No,71.15,2058.32,Two year,Mailed check,No
1751,Female,0,No,Yes,58,Fiber optic,114.36,4063.4,One year,Electronic check,No
1752,Female,0,No,No,68,No,24.19,7731.95,Month-to-month,Mailed check,No
1753,Female,0,Yes,No,52,No,70.31,4608.13,Month-to-month,Credit card,Yes
1754,Male,0,No,No,44,Fiber optic,78.42,7121.65,Month-to-month,Credit card,No
1755,Male,1,No,Yes,19,No,112.02,5214.01,Two year,Electronic check,Yes
1756,Female,0,Yes,No,23,Fiber optic,24.92,3812.47,One year,Credit card,Yes
1757,Male,0,Yes,Yes,60,No,77.35,6839.77,Month-to-month,Bank transfer,Yes
1758,Male,1,No,Yes,57,DSL,105.36,3781.52,Two year,Bank transfer,Yes
1759,Male,0,Yes,No,26,No,44.19,6951.65,Two year,Electronic check,Yes
1760,Male,0,No,No,25,DSL,107.63,2346.78,Month-to-month,Mailed check,No
1761,Female,0,Yes,No,6,DSL,21.9,1047.93,Two year,Mailed check,Yes
1762,Male,1,No,Yes,41,DSL,93.25,6845.41,Two year,Mailed check,Yes
1763,Male,0,Yes,Yes,46,DSL,113.31,4707.57,Month-to-month,Bank transfer,Yes
1764,Male,1,No,Yes,52,DSL,85.72,7114.96,Two year,Credit card,No
1765,Male,0,No,Yes,58,Fiber optic,63.9,7503.86,Month-to-month,Bank transfer,Yes
1766,Female,0,No,Yes,37,Fiber optic,24.49,447.95,Month-to-month,Credit card,Yes
1767,Female,1,Yes,Yes,68,Fiber optic,112.01,4017.74,Two year,Bank transfer,Yes
1768,Male,0,Yes,No,52,DSL,67.03,3012.22,Month-to-month,Mailed check,No
1769,Male,0,No,No,14,No,22.9,5014.35,Month-to-month,Mailed check,Yes
1770,Male,1,No,Yes,25,Fiber optic,88.98,6352.86,One year,Mailed check,No
1771,Male,1,Yes,No,47,No,68.18,2259.11,Month-to-month,Electronic check,No
1772,Male,1,Yes,No,18,No,32.43,4463.25,One year,Electronic check,Yes
1773,Male,1,Yes,Yes,8,DSL,41.43,5675.65,One year,Credit card,No
1774,Female,1,Yes,Yes,63,DSL,26.45,1092.76,One year,Electronic check,No
1775,Male,0,Yes,No,53,DSL,77.43,6516.25,One year,Bank transfer,Yes
1776,Female,1,Yes,Yes,50,Fiber optic,82.2,4856.75,Two year,Bank transfer,Yes
1777,Female,0,No,Yes,38,DSL,70.57,7597.31,Two year,Credit card,Yes
1778,Male,0,Yes,No,3,Fiber optic,101.71,2729.44,Month-to-month,Credit card,Yes
1779,Female,0,No,Yes,2,Fiber optic,106.1,883,Month-to-month,Mailed check,No
1780,Female,1,Yes,No,63,Fiber optic,81.56,4061.88,Month-to-month,Electronic check,No
1781,Female,1,Yes,No,28,Fiber optic,21.28,704.77,Two year,Mailed check,Yes
1782,Female,0,No,No,10,DSL,89.52,7756.82,One year,Electronic check,Yes
1783,Female,1,No,No,57,Fiber optic,61.8,328.71,Two year,Electronic check,Yes
1784,Female,1,Yes,No,26,DSL,76.56,6032.96,Two year,Credit card,No
1785,Male,1,No,Yes,20,DSL,84.91,4210.32,Month-to-month,Mailed check,Yes
1786,Female,1,No,Yes,38,Fiber optic,55.02,2961.59,Month-to-month,Mailed check,No
1787,Female,0,No,Yes,45,DSL,111.71,545.42,Month-to-month,Electronic check,No
1788,Female,0,No,Yes,65,No,33.4,4984.89,One year,Electronic check,No
1789,Male,1,Yes,No,35,DSL,87.15,4690.06,One year,Credit card,No
1790,Female,0,No,No,64,DSL,20.44,2261.45,Two year,Bank transfer,Yes
1791,Male,1,Yes,Yes,62,Fiber optic,112.47,7283.57,One year,Mailed check,Yes
1792,Female,1,Yes,No,34,Fiber optic,31.25,2446.8,Month-to-month,Mailed check,Yes
1793,Male,0,Yes,Yes,30,DSL,29.49,3608.81,One year,Credit card,No
1794,Male,0,Yes,Yes,27,Fiber optic,53.3,4359.22,One year,Credit card,No
1795,Female,0,No,Yes,0,No,57.36,819.85,One year,Mailed check,Yes
1796,Female,1,No,No,24,No,41.43,7458.65,One year,Mailed check,No
1797,Male,0,Yes,No,42,Fiber optic,78.51,3008.8,Month-to-month,Electronic check,No
1798,Female,1,Yes,No,66,DSL,64.29,664.62,Month-to-month,Bank transfer,No
1799,Male,0,Yes,No,62,No,23.42,3110.58,Two year,Mailed check,Yes
1800,Male,0,Yes,Yes,50,No,51.97,4809.62,Two year,Credit card,Yes
1801,Male,1,No,No,1,DSL,101.04,4118.95,Two year,Electronic check,Yes
1802,Male,1,Yes,No,63,Fiber optic,88.97,5562.44,One year,Electronic check,No
1803,Male,1,No,No,68,No,92.49,462.76,One year,Credit card,Yes
1804,Female,1,Yes,Yes,8,DSL,89.81,2290.63,Month-to-month,Credit card,Yes
1805,Male,1,Yes,Yes,1,DSL,51.1,6557.46,Two year,Electronic check,Yes
1806,Male,1,Yes,No,33,No,29.97,657.55,Month-to-month,Credit card,No
1807,Female,1,Yes,No,59,Fiber optic,47.25,6846.78,Two year,Electronic check,No
1808,Male,1,No,No,60,No,103.18,753.33,Two year,Credit card,No
1809,Female,0,No,No,30,DSL,118.05,6678.94,Two year,Electronic check,No
1810,Female,1,No,Yes,9,No,69.38,2899.09,One year,Mailed check,No
1811,Female,1,Yes,No,35,Fiber optic,20.97,4905.43,Two year,Mailed check,Yes
1812,Male,0,Yes,No,48,DSL,34,1240.04,Two year,Credit card,Yes
1813,Male,1,No,No,69,Fiber optic,52.21,548.03,One year,Bank transfer,No
1814,Male,0,No,Yes,48,No,77.86,1743.19,Two year,Mailed check,No
1815,Female,0,Yes,Yes,2,No,27.51,1040.27,One year,Electronic check,Yes
1816,Male,1,Yes,No,4,Fiber optic,114.34,2513,One year,Bank transfer,No
1817,Female,0,No,No,60,No,56.51,4124.78,Month-to-month,Electronic check,No
1818,Male,1,Yes,No,25,Fiber optic,111.26,4718.3,One year,Electronic check,No
1819,Female,0,Yes,No,71,No,98.05,6323.15,One year,Mailed check,No
1820,Male,0,No,No,4,Fiber optic,95.54,5256.79,One year,Credit card,No
1821,Male,0,Yes,Yes,14,Fiber optic,80.67,4877.89,Two year,Credit card,Yes
1822,Male,1,No,Yes,15,DSL,82.68,3306.02,Month-to-month,Electronic check,Yes
1823,Female,1,Yes,Yes,0,DSL,83.8,3800.99,Two year,Mailed check,No
1824,Female,0,No,No,15,Fiber optic,82.87,3327.88,One year,Electronic check,No
1825,Male,0,Yes,Yes,36,No,75.37,6740.48,One year,Bank transfer,Yes
1826,Male,1,No,Yes,2,No,118.64,1855.4,Month-to-month,Electronic check,No
1827,Female,1,No,Yes,51,No,93.23,65.65,Month-to-month,Mailed check,Yes
1828,Female,0,No,No,46,Fiber optic,97.69,5217.53,One year,Electronic check,No
1829,Female,0,No,No,12,Fiber optic,107.25,1635.65,One year,Mailed check,Yes
1830,Male,1,Yes,Yes,54,Fiber optic,41.56,7123.12,Two year,Credit card,Yes
1831,Female,1,Yes,No,20,Fiber optic,28.38,6875.19,One year,Mailed check,No
1832,Male,1,No,Yes,65,DSL,68.29,632.28,Two year,Bank transfer,No
1833,Female,1,Yes,Yes,53,Fiber optic,71.41,868.98,Month-to-month,Mailed check,Yes
1834,Male,1,Yes,Yes,26,No,102.92,3971.47,Two year,Bank transfer,No
1835,Female,0,Yes,Yes,37,DSL,64.38,4881.6,One year,Bank transfer,Yes
1836,Female,1,Yes,No,57,No,77.09,2213.77,Two year,Electronic check,No
1837,Female,0,Yes,No,61,Fiber optic,72.71,5740.05,Two year,Bank transfer,No
1838,Female,1,No,No,45,DSL,23.82,4767.43,Month-to-month,Mailed check,No
1839,Female,0,No,No,10,Fiber optic,81.52,2612.1,Two year,Credit card,Yes
1840,Male,1,No,Yes,71,DSL,102.8,222.46,One year,Mailed check,Yes
1841,Female,1,No,No,7,No,35.75,6006.2,Two year,Credit card,No
1842,Female,0,Yes,Yes,70,Fiber optic,79.43,1733.73,Two year,Bank transfer,Yes
1843,Female,0,Yes,No,63,Fiber optic,79.36,6679.1,Two year,Electronic check,No
1844,Male,1,No,No,20,DSL,36.42,3373.92,One year,Bank transfer,Yes
1845,Female,1,Yes,No,71,DSL,32.35,4625.08,Two year,Bank transfer,No
1846,Male,1,Yes,Yes,62,Fiber optic,118.01,6986.13,One year,Credit card,Yes
1847,Female,1,No,Yes,63,DSL,59.37,6911.71,Two year,Mailed check,Yes
1848,Female,1,Yes,Yes,19,Fiber optic,42.74,2984.73,Month-to-month,Electronic check,Yes
1849,Male,0,No,Yes,7,DSL,37.13,1686.93,Month-to-month,Electronic check,Yes
1850,Female,0,No,No,57,No,86.76,6205.67,Month-to-month,Electronic check,Yes
1851,Male,1,Yes,Yes,45,DSL,80.94,3475.98,One year,Electronic check,Yes
1852,Male,0,Yes,Yes,30,No,84.36,1552.5,One year,Mailed check,No
1853,Female,0,No,No,8,DSL,28.8,7237.31,One year,Electronic check,No
1854,Male,0,No,No,14,DSL,109.35,1600.87,Two year,Credit card,Yes
1855,Female,1,Yes,Yes,25,Fiber optic,58.93,225.94,One year,Credit card,No
1856,Female,0,No,No,9,DSL,51.34,181.83,One year,Electronic check,Yes
1857,Male,1,No,Yes,28,DSL,66.24,4986.08,One year,Electronic check,No
1858,Male,0,No,No,35,No,59.01,5300.17,One year,Mailed check,No
1859,Male,1,Yes,Yes,36,DSL,106.36,2502.11,Month-to-month,Mailed check,No
1860,Male,0,No,Yes,70,Fiber optic,112.93,2573.69,Two year,Electronic check,No
1861,Female,1,Yes,Yes,22,No,50.35,2729.16,Month-to-month,Mailed check,Yes
1862,Female,1,No,Yes,40,Fiber optic,106.39,5447.67,Two year,Bank transfer,No
1863,Male,0,Yes,Yes,27,Fiber optic,98.15,483.91,Two year,Electronic check,No
1864,Female,1,No,No,47,Fiber optic,113.08,7434.35,Month-to-month,Mailed check,No
1865,Female,1,Yes,Yes,37,Fiber optic,44.58,1795.72,One year,Credit card,Yes
1866,Female,1,Yes,Yes,30,No,77.7,7997.39,Month-to-month,Electronic check,No
1867,Female,1,Yes,Yes,13,DSL,47.45,1388.75,Two year,Electronic check,Yes
1868,Male,1,No,Yes,28,Fiber optic,102.41,6176.94,Two year,Credit card,Yes
1869,Male,1,No,Yes,50,No,20.53,1802.83,One year,Credit card,No
1870,Female,1,No,No,48,Fiber optic,76.48,665.16,Month-to-month,Mailed check,Yes
1871,Male,1,Yes,No,42,DSL,53.92,7001.97,Two year,Credit card,No
1872,Male,0,No,Yes,71,No,52.27,6872.84,Month-to-month,Bank transfer,No
1873,Male,0,Yes,No,4,No,84.49,3240.49,One year,Electronic check,No
1874,Female,1,No,Yes,41,DSL,105.15,5625.12,One year,Bank transfer,No
1875,Female,1,Yes,No,6,No,80.92,4465.39,Two year,Mailed check,No
1876,Female,0,Yes,No,41,DSL,105.32,6826.59,One year,Credit card,No
1877,Male,0,Yes,Yes,35,No,46.46,2534.15,Two year,Electronic check,No
1878,Female,0,No,No,26,No,71.95,4198.91,Two year,Credit card,Yes
1879,Female,1,No,No,57,DSL,65.05,3893.27,One year,Credit card,Yes
1880,Male,0,No,Yes,45,DSL,21.16,2844.17,One year,Mailed check,No
1881,Female,1,Yes,Yes,65,No,75.68,7133.81,Month-to-month,Mailed check,No
1882,Female,1,Yes,No,24,No,86.15,1343.71,Month-to-month,Mailed check,Yes
1883,Male,0,No,No,26,DSL,79.19,1213.08,Two year,Mailed check,No
1884,Male,1,No,No,0,DSL,93.63,4623.74,Month-to-month,Electronic check,Yes
1885,Male,1,No,Yes,41,No,77.13,5266.8,Two year,Bank transfer,Yes
1886,Female,1,Yes,No,51,No,26.68,1573.06,One year,Bank transfer,No
1887,Female,1,Yes,No,24,No,31.64,3137.93,One year,Electronic check,No
1888,Female,0,Yes,No,53,DSL,79.65,7573.58,Month-to-month,Credit card,Yes
1889,Male,0,Yes,Yes,66,No,47.5,1988.01,Two year,Electronic check,Yes
1890,Male,1,Yes,Yes,5,Fiber optic,27.96,5353.52,Two year,Bank transfer,No
1891,Female,1,No,Yes,57,DSL,62.96,5926.39,Month-to-month,Bank transfer,No
1892,Female,0,Yes,Yes,69,No,75.43,3596.07,Two year,Electronic check,Yes
1893,Male,1,Yes,No,52,DSL,52.87,7501.46,Two year,Mailed check,Yes
1894,Male,0,Yes,Yes,65,Fiber optic,92.04,5898.52,One year,Credit card,Yes
1895,Male,1,Yes,No,57,DSL,84.38,3674.24,Two year,Electronic check,No
1896,Male,1,Yes,No,1,No,53.28,4563.29,Two year,Bank transfer,No
1897,Female,0,No,No,21,Fiber optic,95.49,5547.06,Two year,Mailed check,No
1898,Male,0,Yes,No,36,Fiber optic,84.87,4745.68,Month-to-month,Credit card,Yes
1899,Female,0,Yes,Yes,19,No,83.74,7032.01,Month-to-month,Bank transfer,Yes
1900,Female,0,Yes,Yes,23,No,75.34,2867.97,Month-to-month,Credit card,No
1901,Female,1,No,Yes,64,No,21.14,2413.09,Two year,Mailed check,Yes
1902,Male,0,No,Yes,64,DSL,89.65,1726.43,Two year,Bank transfer,Yes
1903,Male,1,No,Yes,0,DSL,57.6,321.51,Month-to-month,Mailed check,Yes
1904,Male,0,Yes,No,2,DSL,114.26,363.25,Month-to-month,Electronic check,Yes
1905,Male,0,No,Yes,45,No,101.8,6963.04,Two year,Electronic check,Yes
1906,Female,1,Yes,Yes,54,No,78.77,5433.58,Two year,Credit card,No
1907,Male,0,Yes,Yes,63,DSL,45.22,5291.05,One year,Mailed check,No
1908,Male,0,No,Yes,44,Fiber optic,40.37,4924.85,Month-to-month,Mailed check,No
1909,Female,0,Yes,No,25,DSL,54.04,6796.77,Two year,Credit card,No
1910,Male,0,Yes,No,64,Fiber optic,67.66,3852.53,Month-to-month,Credit card,No
1911,Female,1,Yes,No,23,No,49.61,6965.88,Month-to-month,Credit card,Yes
1912,Female,1,No,No,34,No,71.49,2888.37,Month-to-month,Electronic check,Yes
1913,Female,0,Yes,No,23,DSL,36.54,7415.13,One year,Credit card,Yes
1914,Female,0,Yes,Yes,27,DSL,117.77,5595.28,Two year,Electronic check,No
1915,Female,0,No,No,15,No,30.79,2072.27,Two year,Credit card,Yes
1916,Female,1,Yes,No,58,DSL,113.19,4521.4,Month-to-month,Mailed check,Yes
1917,Female,1,Yes,No,53,No,111.36,4273.58,Two year,Mailed check,Yes
1918,Female,1,No,Yes,15,No,72.54,1120.43,One year,Credit card,No
1919,Male,1,Yes,Yes,14,Fiber optic,92.49,4738.12,Month-to-month,Credit card,Yes
1920,Male,0,Yes,No,10,DSL,63.6,2531.99,One year,Electronic check,Yes
1921,Male,0,Yes,Yes,64,No,83,437.74,One year,Bank transfer,No
1922,Male,0,Yes,Yes,67,DSL,54.06,7590.28,Two year,Electronic check,No
1923,Female,1,Yes,No,42,Fiber optic,50.12,5139.09,Two year,Mailed check,Yes
1924,Male,0,No,Yes,68,Fiber optic,77.82,7017.81,One year,Credit card,No
1925,Female,1,No,Yes,12,DSL,69.81,5414.93,Two year,Mailed check,Yes
1926,Male,1,No,Yes,9,DSL,77.95,2868.73,One year,Bank transfer,No
1927,Male,0,No,No,40,No,48.67,4111.25,One year,Electronic check,Yes
1928,Male,0,Yes,No,49,Fiber optic,56.7,5412.46,Month-to-month,Mailed check,Yes
1929,Female,0,Yes,No,70,Fiber optic,28.39,7682.81,One year,Electronic check,No
1930,Male,1,Yes,Yes,58,Fiber optic,25.23,2044.28,One year,Credit card,No
1931,Female,1,Yes,No,38,DSL,45.35,7002.32,Two year,Mailed check,No
1932,Female,0,Yes,Yes,2,No,27.42,7394.14,Month-to-month,Bank transfer,No
1933,Male,0,No,Yes,6,DSL,30.38,5369.92,Two year,Electronic check,Yes
1934,Male,1,No,Yes,48,DSL,101.29,7451.51,Month-to-month,Electronic check,No
1935,Male,0,Yes,No,25,DSL,23.89,3195.07,Two year,Bank transfer,Yes
1936,Female,1,Yes,No,32,No,85.89,7625.07,One year,Mailed check,Yes
1937,Male,1,Yes,No,47,DSL,47.26,5628.21,Month-to-month,Mailed check,Yes
1938,Female,0,No,No,1,Fiber optic,107.15,355.21,Month-to-month,Electronic check,No
1939,Female,0,Yes,Yes,70,Fiber optic,68.5,7256.85,Month-to-month,Bank transfer,Yes
1940,Male,0,Yes,No,31,Fiber optic,50.56,3886.09,Month-to-month,Electronic check,Yes
1941,Male,0,Yes,Yes,3,No,71.76,3693.41,Two year,Electronic check,No
1942,Female,1,No,No,19,DSL,58.2,4540.4,Two year,Credit card,Yes
1943,Female,1,Yes,No,35,No,76.43,1212.09,Month-to-month,Mailed check,Yes
1944,Female,1,No,No,31,DSL,31.45,3763.95,Month-to-month,Mailed check,Yes
1945,Male,0,No,Yes,27,Fiber optic,119.7,6652.4,Month-to-month,Credit card,No
1946,Female,1,No,Yes,0,DSL,62.56,143.55,Two year,Mailed check,Yes
1947,Male,0,No,Yes,59,DSL,54.82,2197.88,Month-to-month,Mailed check,Yes
1948,Female,0,No,Yes,55,DSL,91.02,39.59,Month-to-month,Mailed check,Yes
1949,Female,0,No,Yes,34,No,56.39,3337.38,Month-to-month,Bank transfer,No
1950,Male,0,Yes,No,29,DSL,103.33,5831.96,Two year,Credit card,No
1951,Female,0,Yes,Yes,53,DSL,65.43,6394.2,One year,Electronic check,No
1952,Male,0,Yes,Yes,35,DSL,91.96,7562.61,One year,Bank transfer,Yes
1953,Male,1,No,Yes,54,No,30.75,4875.87,Two year,Electronic check,Yes
1954,Female,0,Yes,Yes,57,No,104.61,2051.92,One year,Credit card,Yes
1955,Male,1,No,No,64,No,93.57,7394.7,Month-to-month,Credit card,Yes
1956,Male,1,No,Yes,68,DSL,41.17,6207.02,Month-to-month,Credit card,Yes
1957,Female,0,No,No,50,Fiber optic,34.53,4603.94,Two year,Mailed check,No
1958,Male,0,Yes,No,21,Fiber optic,51.63,5571.21,Two year,Bank transfer,Yes
1959,Male,0,No,No,52,Fiber optic,117.61,7396.04,One year,Credit card,Yes
1960,Male,1,No,Yes,35,DSL,45.68,5704.9,One year,Electronic check,No
1961,Female,0,Yes,No,67,Fiber optic,65.61,2959.63,Month-to-month,Mailed check,No
1962,Male,1,Yes,Yes,35,Fiber optic,23,5709.97,Two year,Mailed check,Yes
1963,Female,0,No,Yes,51,Fiber optic,59.72,341.42,One year,Bank transfer,No
1964,Female,0,No,Yes,52,DSL,77.13,3103.6,One year,Bank transfer,No
1965,Male,1,Yes,Yes,49,Fiber optic,115.31,3262.46,Month-to-month,Bank transfer,No
